,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,전형유형,지역,대학명,계열,충족여부,전형명,모집단위명,모집예정인원,선발유형,전형방법,최저학력기준 내용
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,글로벌바이오메디컬공학과,15,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,반도체시스템공학과,25,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,반도체융합공학과,10,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,배터리학과,10,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,소프트웨어학과,10,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,양자정보공학과,5,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,에너지학과,10,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,자연과학계열,20,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,전자전기공학부,10,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,지능형소프트웨어학과,15,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,공통,최저미반영,면접형-성균인재,글로벌융합학부,24,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,공통,최저미반영,면접형-성균인재,자유전공계열,70,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,인문,최저미반영,면접형-성균인재,교육학과,15,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,인문,최저미반영,면접형-성균인재,한문교육과,15,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-성균인재,수학교육과,16,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-성균인재,의예과,51,단계별전형,"[1단계]학생부(정성)100(4배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-성균인재,컴퓨터교육과,15,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적70+면접30",미반영
,학생부종합,서울,성균관대,공통,#REF!,융합인재전형,자유전공계열,20,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,인문,#REF!,융합인재전형,경영학과,35,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,인문,#REF!,융합인재전형,글로벌경영학과,17,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,인문,#REF!,융합인재전형,글로벌경제학과,18,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,인문,#REF!,융합인재전형,글로벌리더학부,10,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,인문,#REF!,융합인재전형,사회과학계열,30,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,인문,#REF!,융합인재전형,인문과학계열,30,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,건축학과,10,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,공학계열,64,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,반도체시스템공학과,5,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,소프트웨어학과,13,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,약학과,10,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,자연과학계열,35,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,전자전기공학부,30,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,자연,#REF!,융합인재전형,지능형소프트웨어학과,5,일괄합산,학생부(정성)100,국수영탐(2) 중 3개 영역 합 6이내 (제2외/한 대체 가능)
,학생부종합,서울,성균관대,공통,최저미반영,탐구인재전형,자유전공계열,30,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,경영학과,25,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,국어국문학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,글로벌경영학과,16,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,글로벌경제학과,18,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,글로벌리더학부,10,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,독어독문학과,12,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,러시아어문학과,12,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,사학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,사회과학계열,25,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,사회복지학과,8,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,사회학과,8,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,심리학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,아동청소년학과,8,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,영상학과,13,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,유학동양학과,15,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,의상학과,16,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,인문과학계열,25,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,철학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,통계학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,프랑스어문학과,12,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,탐구인재전형,한문학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,건설환경공학부,20,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,건축학과,17,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,공학계열,40,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,글로벌바이오메디컬공학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,물리학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,반도체시스템공학과,15,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,반도체융합공학과,15,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,배터리학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,생명과학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,소프트웨어학과,13,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,수학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,약학과,20,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,양자정보공학과,13,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,에너지학과,15,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,자연과학계열,25,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,전자전기공학부,25,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,지능형소프트웨어학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,탐구인재전형,화학과,6,일괄합산,학생부(정성)100,미반영
